sku;ad;dal;marka;aile_bugun;aile_yeni;slug_bugun;eski_ek_slug;slug_tr;slug_en;adres_tr;adres_en;uzunluk_tr;not
VRT-42308;Vortice A-E 454 T;axial-industrial-fans;vortice;vortice-vort-industrial-ventilation-axial;vortice-aksiyel-endustriyel-fanlar;vortice-a-e-454-t-42308;;vortice-a-e-454-t-aksiyel-fan-450mm-5187m3h-155pa;vortice-a-e-454-t-axial-fan-450mm-5187m3h-155pa;/tr/urun/vortice-a-e-454-t-aksiyel-fan-450mm-5187m3h-155pa-p-vrt-42308;/en/products/vortice-a-e-454-t-axial-fan-450mm-5187m3h-155pa-p-vrt-42308;49;
VRT-42314;Vortice MP 354 T;axial-industrial-fans;vortice;vortice-vort-industrial-ventilation-axial;vortice-aksiyel-endustriyel-fanlar;vortice-mp-354-t-42314;;vortice-mp-354-t-aksiyel-fan-350mm-3150m3h-180pa;vortice-mp-354-t-axial-fan-350mm-3150m3h-180pa;/tr/urun/vortice-mp-354-t-aksiyel-fan-350mm-3150m3h-180pa-p-vrt-42314;/en/products/vortice-mp-354-t-axial-fan-350mm-3150m3h-180pa-p-vrt-42314;48;
VRT-42324;Vortice MP 404 T;axial-industrial-fans;vortice;vortice-vort-industrial-ventilation-axial;vortice-aksiyel-endustriyel-fanlar;vortice-mp-404-t-42324;;vortice-mp-404-t-aksiyel-fan-400mm-4350m3h-177pa;vortice-mp-404-t-axial-fan-400mm-4350m3h-177pa;/tr/urun/vortice-mp-404-t-aksiyel-fan-400mm-4350m3h-177pa-p-vrt-42324;/en/products/vortice-mp-404-t-axial-fan-400mm-4350m3h-177pa-p-vrt-42324;48;
VRT-42327;Vortice A-E 504 T;axial-industrial-fans;vortice;vortice-vort-industrial-ventilation-axial;vortice-aksiyel-endustriyel-fanlar;vortice-a-e-504-t-42327;;vortice-a-e-504-t-aksiyel-fan-500mm-6966m3h-128pa;vortice-a-e-504-t-axial-fan-500mm-6966m3h-128pa;/tr/urun/vortice-a-e-504-t-aksiyel-fan-500mm-6966m3h-128pa-p-vrt-42327;/en/products/vortice-a-e-504-t-axial-fan-500mm-6966m3h-128pa-p-vrt-42327;49;
VRT-42334;Vortice MP 506 T;axial-industrial-fans;vortice;vortice-vort-industrial-ventilation-axial;vortice-aksiyel-endustriyel-fanlar;vortice-mp-506-t-42334;;vortice-mp-506-t-aksiyel-fan-500mm-6100m3h-167pa;vortice-mp-506-t-axial-fan-500mm-6100m3h-167pa;/tr/urun/vortice-mp-506-t-aksiyel-fan-500mm-6100m3h-167pa-p-vrt-42334;/en/products/vortice-mp-506-t-axial-fan-500mm-6100m3h-167pa-p-vrt-42334;48;
VRT-42335;Vortice MP 454 T;axial-industrial-fans;vortice;vortice-vort-industrial-ventilation-axial;vortice-aksiyel-endustriyel-fanlar;vortice-mp-454-t-42335;;vortice-mp-454-t-aksiyel-fan-450mm-6800m3h-339pa;vortice-mp-454-t-axial-fan-450mm-6800m3h-339pa;/tr/urun/vortice-mp-454-t-aksiyel-fan-450mm-6800m3h-339pa-p-vrt-42335;/en/products/vortice-mp-454-t-axial-fan-450mm-6800m3h-339pa-p-vrt-42335;48;
VRT-42336;Vortice A-E 564 T;axial-industrial-fans;vortice;vortice-vort-industrial-ventilation-axial;vortice-aksiyel-endustriyel-fanlar;vortice-a-e-564-t-42336;;vortice-a-e-564-t-aksiyel-fan-560mm-9255m3h-285pa;vortice-a-e-564-t-axial-fan-560mm-9255m3h-285pa;/tr/urun/vortice-a-e-564-t-aksiyel-fan-560mm-9255m3h-285pa-p-vrt-42336;/en/products/vortice-a-e-564-t-axial-fan-560mm-9255m3h-285pa-p-vrt-42336;49;
VRT-42344;Vortice MP 504 T;axial-industrial-fans;vortice;vortice-vort-industrial-ventilation-axial;vortice-aksiyel-endustriyel-fanlar;vortice-mp-504-t-42344;;vortice-mp-504-t-aksiyel-fan-500mm-8800m3h-363pa;vortice-mp-504-t-axial-fan-500mm-8800m3h-363pa;/tr/urun/vortice-mp-504-t-aksiyel-fan-500mm-8800m3h-363pa-p-vrt-42344;/en/products/vortice-mp-504-t-axial-fan-500mm-8800m3h-363pa-p-vrt-42344;48;
VRT-42374;Vortice MP 604 T;axial-industrial-fans;vortice;vortice-vort-industrial-ventilation-axial;vortice-aksiyel-endustriyel-fanlar;vortice-mp-604-t-42374;;vortice-mp-604-t-aksiyel-fan-600mm-14500m3h-388pa;vortice-mp-604-t-axial-fan-600mm-14500m3h-388pa;/tr/urun/vortice-mp-604-t-aksiyel-fan-600mm-14500m3h-388pa-p-vrt-42374;/en/products/vortice-mp-604-t-axial-fan-600mm-14500m3h-388pa-p-vrt-42374;49;
VRT-43151;VORT QBK SAL KC EVO 315 M4 0,25kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-315-m4-0-25kw-43151;;vortice-vort-qbk-sal-kc-evo-315-m4-0-25kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-315-m4-0-25kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-315-m4-0-25kw-radyal-fan-p-vrt-43151;/en/products/vortice-vort-qbk-sal-kc-evo-315-m4-0-25kw-centrifugal-fan-p-vrt-43151;52;KELIME>10 deger-dustu kural2
VRT-43152;VORT QBK SAL KC EVO 315 T2 1,5 kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-315-t2-1-5kw-43152;;vortice-vort-qbk-sal-kc-evo-315-t2-1-5kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-315-t2-1-5kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-315-t2-1-5kw-radyal-fan-p-vrt-43152;/en/products/vortice-vort-qbk-sal-kc-evo-315-t2-1-5kw-centrifugal-fan-p-vrt-43152;51;KELIME>10 deger-dustu kural2
VRT-43153;VORT QBK SAL KC EVO 315 T4 0,25kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-315-t4-0-25kw-43153;;vortice-vort-qbk-sal-kc-evo-315-t4-0-25kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-315-t4-0-25kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-315-t4-0-25kw-radyal-fan-p-vrt-43153;/en/products/vortice-vort-qbk-sal-kc-evo-315-t4-0-25kw-centrifugal-fan-p-vrt-43153;52;KELIME>10 deger-dustu kural2
VRT-43154;VORT QBK SAL KC EVO 355 M4 0,25kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-355-m4-0-25kw-43154;;vortice-vort-qbk-sal-kc-evo-355-m4-0-25kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-355-m4-0-25kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-355-m4-0-25kw-radyal-fan-p-vrt-43154;/en/products/vortice-vort-qbk-sal-kc-evo-355-m4-0-25kw-centrifugal-fan-p-vrt-43154;52;KELIME>10 deger-dustu kural2
VRT-43155;VORT QBK SAL KC EVO 355 T4 0,25kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-355-t4-0-25kw-43155;;vortice-vort-qbk-sal-kc-evo-355-t4-0-25kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-355-t4-0-25kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-355-t4-0-25kw-radyal-fan-p-vrt-43155;/en/products/vortice-vort-qbk-sal-kc-evo-355-t4-0-25kw-centrifugal-fan-p-vrt-43155;52;KELIME>10 deger-dustu kural2
VRT-43156;VORT QBK SAL KC EVO 400 M4 0,55kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-400-m4-0-55kw-43156;;vortice-vort-qbk-sal-kc-evo-400-m4-0-55kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-400-m4-0-55kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-400-m4-0-55kw-radyal-fan-p-vrt-43156;/en/products/vortice-vort-qbk-sal-kc-evo-400-m4-0-55kw-centrifugal-fan-p-vrt-43156;52;KELIME>10 deger-dustu kural2
VRT-43157;VORT QBK SAL KC EVO 400 T4 0,55kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-400-t4-0-55kw-43157;;vortice-vort-qbk-sal-kc-evo-400-t4-0-55kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-400-t4-0-55kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-400-t4-0-55kw-radyal-fan-p-vrt-43157;/en/products/vortice-vort-qbk-sal-kc-evo-400-t4-0-55kw-centrifugal-fan-p-vrt-43157;52;KELIME>10 deger-dustu kural2
VRT-43158;VORT QBK SAL KC EVO 450 T4 1,1kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-450-t4-1-1kw-43158;;vortice-vort-qbk-sal-kc-evo-450-t4-1-1kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-450-t4-1-1kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-450-t4-1-1kw-radyal-fan-p-vrt-43158;/en/products/vortice-vort-qbk-sal-kc-evo-450-t4-1-1kw-centrifugal-fan-p-vrt-43158;51;KELIME>10 deger-dustu kural2
VRT-43159;VORT QBK SAL KC EVO 500 T4 1,5kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-500-t4-1-5kw-43159;;vortice-vort-qbk-sal-kc-evo-500-t4-1-5kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-500-t4-1-5kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-500-t4-1-5kw-radyal-fan-p-vrt-43159;/en/products/vortice-vort-qbk-sal-kc-evo-500-t4-1-5kw-centrifugal-fan-p-vrt-43159;51;KELIME>10 deger-dustu kural2
VRT-43160;VORT QBK SAL KC EVO 500 T6 0,55 kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-500-t6-0-55kw-43160;;vortice-vort-qbk-sal-kc-evo-500-t6-0-55kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-500-t6-0-55kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-500-t6-0-55kw-radyal-fan-p-vrt-43160;/en/products/vortice-vort-qbk-sal-kc-evo-500-t6-0-55kw-centrifugal-fan-p-vrt-43160;52;KELIME>10 deger-dustu kural2
VRT-43161;VORT QBK SAL KC EVO 560 T4 3kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-560-t4-3kw-43161;;vortice-vort-qbk-sal-kc-evo-560-t4-3kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-560-t4-3kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-560-t4-3kw-radyal-fan-p-vrt-43161;/en/products/vortice-vort-qbk-sal-kc-evo-560-t4-3kw-centrifugal-fan-p-vrt-43161;49;KELIME>10 deger-dustu kural2
VRT-43162;VORT QBK SAL KC EVO 560 T6 1,1 kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-560-t6-1-1kw-43162;;vortice-vort-qbk-sal-kc-evo-560-t6-1-1kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-560-t6-1-1kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-560-t6-1-1kw-radyal-fan-p-vrt-43162;/en/products/vortice-vort-qbk-sal-kc-evo-560-t6-1-1kw-centrifugal-fan-p-vrt-43162;51;KELIME>10 deger-dustu kural2
VRT-43163;VORT QBK SAL KC EVO 630 T4 5,5kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-630-t4-5-5kw-43163;;vortice-vort-qbk-sal-kc-evo-630-t4-5-5kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-630-t4-5-5kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-630-t4-5-5kw-radyal-fan-p-vrt-43163;/en/products/vortice-vort-qbk-sal-kc-evo-630-t4-5-5kw-centrifugal-fan-p-vrt-43163;51;KELIME>10 deger-dustu kural2
VRT-43164;VORT QBK SAL KC EVO 630 T6 1,5 kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-630-t6-1-5kw-43164;;vortice-vort-qbk-sal-kc-evo-630-t6-1-5kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-630-t6-1-5kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-630-t6-1-5kw-radyal-fan-p-vrt-43164;/en/products/vortice-vort-qbk-sal-kc-evo-630-t6-1-5kw-centrifugal-fan-p-vrt-43164;51;KELIME>10 deger-dustu kural2
VRT-43165;VORT QBK SAL KC EVO 315 T4/8 0,25/0,03kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-315-t4-8-0-25-0-03kw-43165;;vortice-vort-qbk-sal-kc-evo-315-t4-8-0-25-0-03kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-315-t4-8-0-25-0-03kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-315-t4-8-0-25-0-03kw-radyal-fan-p-vrt-43165;/en/products/vortice-vort-qbk-sal-kc-evo-315-t4-8-0-25-0-03kw-centrifugal-fan-p-vrt-43165;59;KELIME>10 deger-dustu kural2
VRT-43166;VORT QBK SAL KC EVO 355 T4/8 0,25/0,03kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-355-t4-8-0-25-0-03kw-43166;;vortice-vort-qbk-sal-kc-evo-355-t4-8-0-25-0-03kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-355-t4-8-0-25-0-03kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-355-t4-8-0-25-0-03kw-radyal-fan-p-vrt-43166;/en/products/vortice-vort-qbk-sal-kc-evo-355-t4-8-0-25-0-03kw-centrifugal-fan-p-vrt-43166;59;KELIME>10 deger-dustu kural2
VRT-43167;VORT QBK SAL KC EVO 400 T4/8 0,75/0,12kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-400-t4-8-0-75-0-12kw-43167;;vortice-vort-qbk-sal-kc-evo-400-t4-8-0-75-0-12kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-400-t4-8-0-75-0-12kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-400-t4-8-0-75-0-12kw-radyal-fan-p-vrt-43167;/en/products/vortice-vort-qbk-sal-kc-evo-400-t4-8-0-75-0-12kw-centrifugal-fan-p-vrt-43167;59;KELIME>10 deger-dustu kural2
VRT-43168;VORT QBK SAL KC EVO 450 T4/8 1,1/0,18kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-450-t4-8-1-1-0-18kw-43168;;vortice-vort-qbk-sal-kc-evo-450-t4-8-1-1-0-18kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-450-t4-8-1-1-0-18kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-450-t4-8-1-1-0-18kw-radyal-fan-p-vrt-43168;/en/products/vortice-vort-qbk-sal-kc-evo-450-t4-8-1-1-0-18kw-centrifugal-fan-p-vrt-43168;58;KELIME>10 deger-dustu kural2
VRT-43169;VORT QBK SAL KC EVO 500 T4/8 1,5/0,25kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-500-t4-8-1-5-0-25kw-43169;;vortice-vort-qbk-sal-kc-evo-500-t4-8-1-5-0-25kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-500-t4-8-1-5-0-25kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-500-t4-8-1-5-0-25kw-radyal-fan-p-vrt-43169;/en/products/vortice-vort-qbk-sal-kc-evo-500-t4-8-1-5-0-25kw-centrifugal-fan-p-vrt-43169;58;KELIME>10 deger-dustu kural2
VRT-43170;VORT QBK SAL KC EVO 560 T4/8 3/0,55kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-560-t4-8-3-0-55kw-43170;;vortice-vort-qbk-sal-kc-evo-560-t4-8-3-0-55kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-560-t4-8-3-0-55kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-560-t4-8-3-0-55kw-radyal-fan-p-vrt-43170;/en/products/vortice-vort-qbk-sal-kc-evo-560-t4-8-3-0-55kw-centrifugal-fan-p-vrt-43170;56;KELIME>10 deger-dustu kural2
VRT-43171;VORT QBK SAL KC EVO 630 T4/8 5,5/1,1kW;centrifugal-fans;vortice;vortice-vort-qbk-sal-kc-evo;vortice-vort-qbk-sal-kc-evo;vort-qbk-sal-kc-evo-630-t4-8-5-5-1-1kw-43171;;vortice-vort-qbk-sal-kc-evo-630-t4-8-5-5-1-1kw-radyal-fan;vortice-vort-qbk-sal-kc-evo-630-t4-8-5-5-1-1kw-centrifugal-fan;/tr/urun/vortice-vort-qbk-sal-kc-evo-630-t4-8-5-5-1-1kw-radyal-fan-p-vrt-43171;/en/products/vortice-vort-qbk-sal-kc-evo-630-t4-8-5-5-1-1kw-centrifugal-fan-p-vrt-43171;57;KELIME>10 deger-dustu kural2
VRT-61181;Vortice NORDIK HVLS HYPERBLADE 300/120 M SVT;industrial-ceiling-fans;vortice;vortice-vort-nordik-hvls;vortice-nordik-hvls-hyperblade;vortice-nordik-hvls-hyperblade-300-120-m-svt-61181;;vortice-nordik-hvls-hyperblade-300-120-m-svt-tavan-vantilatoru;vortice-nordik-hvls-hyperblade-300-120-m-svt-ceiling-fan;/tr/urun/vortice-nordik-hvls-hyperblade-300-120-m-svt-tavan-vantilatoru-p-vrt-61181;/en/products/vortice-nordik-hvls-hyperblade-300-120-m-svt-ceiling-fan-p-vrt-61181;62;deger-dustu tip-kisaldi
VRT-61182;Vortice NORDIK HVLS HYPERBLADE 400/160 M SVT;industrial-ceiling-fans;vortice;vortice-vort-nordik-hvls;vortice-nordik-hvls-hyperblade;vortice-nordik-hvls-hyperblade-400-160-m-svt-61182;;vortice-nordik-hvls-hyperblade-400-160-m-svt-tavan-vantilatoru;vortice-nordik-hvls-hyperblade-400-160-m-svt-ceiling-fan;/tr/urun/vortice-nordik-hvls-hyperblade-400-160-m-svt-tavan-vantilatoru-p-vrt-61182;/en/products/vortice-nordik-hvls-hyperblade-400-160-m-svt-ceiling-fan-p-vrt-61182;62;deger-dustu tip-kisaldi
VRT-61186;Vortice NORDIK HVLS HYPERBLADE 300/120 T SVT;industrial-ceiling-fans;vortice;vortice-vort-nordik-hvls;vortice-nordik-hvls-hyperblade;vortice-nordik-hvls-hyperblade-300-120-t-svt-61186;;vortice-nordik-hvls-hyperblade-300-120-t-svt-tavan-vantilatoru;vortice-nordik-hvls-hyperblade-300-120-t-svt-ceiling-fan;/tr/urun/vortice-nordik-hvls-hyperblade-300-120-t-svt-tavan-vantilatoru-p-vrt-61186;/en/products/vortice-nordik-hvls-hyperblade-300-120-t-svt-ceiling-fan-p-vrt-61186;62;deger-dustu tip-kisaldi
VRT-61187;Vortice NORDIK HVLS HYPERBLADE 400/160 T SVT;industrial-ceiling-fans;vortice;vortice-vort-nordik-hvls;vortice-nordik-hvls-hyperblade;vortice-nordik-hvls-hyperblade-400-160-t-svt-61187;;vortice-nordik-hvls-hyperblade-400-160-t-svt-tavan-vantilatoru;vortice-nordik-hvls-hyperblade-400-160-t-svt-ceiling-fan;/tr/urun/vortice-nordik-hvls-hyperblade-400-160-t-svt-tavan-vantilatoru-p-vrt-61187;/en/products/vortice-nordik-hvls-hyperblade-400-160-t-svt-ceiling-fan-p-vrt-61187;62;deger-dustu tip-kisaldi
VRT-61188;Vortice NORDIK HVLS HYPERBLADE 500/200 T SVT;industrial-ceiling-fans;vortice;vortice-vort-nordik-hvls;vortice-nordik-hvls-hyperblade;vortice-nordik-hvls-hyperblade-500-200-t-svt-61188;;vortice-nordik-hvls-hyperblade-500-200-t-svt-tavan-vantilatoru;vortice-nordik-hvls-hyperblade-500-200-t-svt-ceiling-fan;/tr/urun/vortice-nordik-hvls-hyperblade-500-200-t-svt-tavan-vantilatoru-p-vrt-61188;/en/products/vortice-nordik-hvls-hyperblade-500-200-t-svt-ceiling-fan-p-vrt-61188;62;deger-dustu tip-kisaldi
VRT-61189;Vortice NORDIK HVLS HYPERBLADE 600/240 T SVT;industrial-ceiling-fans;vortice;vortice-vort-nordik-hvls;vortice-nordik-hvls-hyperblade;vortice-nordik-hvls-hyperblade-600-240-t-svt-61189;;vortice-nordik-hvls-hyperblade-600-240-t-svt-tavan-vantilatoru;vortice-nordik-hvls-hyperblade-600-240-t-svt-ceiling-fan;/tr/urun/vortice-nordik-hvls-hyperblade-600-240-t-svt-tavan-vantilatoru-p-vrt-61189;/en/products/vortice-nordik-hvls-hyperblade-600-240-t-svt-ceiling-fan-p-vrt-61189;62;deger-dustu tip-kisaldi
VRT-61190;Vortice NORDIK HVLS HYPERBLADE 700/280 T SVT;industrial-ceiling-fans;vortice;vortice-vort-nordik-hvls;vortice-nordik-hvls-hyperblade;vortice-nordik-hvls-hyperblade-700-280-t-svt-61190;;vortice-nordik-hvls-hyperblade-700-280-t-svt-tavan-vantilatoru;vortice-nordik-hvls-hyperblade-700-280-t-svt-ceiling-fan;/tr/urun/vortice-nordik-hvls-hyperblade-700-280-t-svt-tavan-vantilatoru-p-vrt-61190;/en/products/vortice-nordik-hvls-hyperblade-700-280-t-svt-ceiling-fan-p-vrt-61190;62;deger-dustu tip-kisaldi
VRT-65155;Vortice Air Door H AD 900 M;electric-heated-air-curtains;vortice;vortice-h-ad-elektrikli;vortice-h-ad-elektrikli-isitmali-hava-perdeleri;vortice-air-door-h-ad-900-m-65155;;vortice-air-door-h-ad-900-m-hava-perdesi;vortice-air-door-h-ad-900-m-air-curtain;/tr/urun/vortice-air-door-h-ad-900-m-hava-perdesi-p-vrt-65155;/en/products/vortice-air-door-h-ad-900-m-air-curtain-p-vrt-65155;40;tip-kisaldi
VRT-65156;Vortice Air Door H AD 900 T;electric-heated-air-curtains;vortice;vortice-h-ad-elektrikli;vortice-h-ad-elektrikli-isitmali-hava-perdeleri;vortice-air-door-h-ad-900-t-65156;;vortice-air-door-h-ad-900-t-hava-perdesi;vortice-air-door-h-ad-900-t-air-curtain;/tr/urun/vortice-air-door-h-ad-900-t-hava-perdesi-p-vrt-65156;/en/products/vortice-air-door-h-ad-900-t-air-curtain-p-vrt-65156;40;tip-kisaldi
VRT-65157;Vortice Air Door H AD 1200 T;electric-heated-air-curtains;vortice;vortice-h-ad-elektrikli;vortice-h-ad-elektrikli-isitmali-hava-perdeleri;vortice-air-door-h-ad-1200-t-65157;;vortice-air-door-h-ad-1200-t-hava-perdesi;vortice-air-door-h-ad-1200-t-air-curtain;/tr/urun/vortice-air-door-h-ad-1200-t-hava-perdesi-p-vrt-65157;/en/products/vortice-air-door-h-ad-1200-t-air-curtain-p-vrt-65157;41;tip-kisaldi
VRT-65158;Vortice Air Door H AD 1500 T;electric-heated-air-curtains;vortice;vortice-h-ad-elektrikli;vortice-h-ad-elektrikli-isitmali-hava-perdeleri;vortice-air-door-ad-h-1500-t-65158;;vortice-air-door-h-ad-1500-t-hava-perdesi;vortice-air-door-h-ad-1500-t-air-curtain;/tr/urun/vortice-air-door-h-ad-1500-t-hava-perdesi-p-vrt-65158;/en/products/vortice-air-door-h-ad-1500-t-air-curtain-p-vrt-65158;41;tip-kisaldi
VRT-65195;Vortice Air Door AD 900;ambient-air-curtains;vortice;vortice-hava-perdesi;vortice-ad-ortam-havali-hava-perdeleri;vortice-air-door-ad-900-65195;;vortice-air-door-ad-900-ortam-havali-hava-perdesi;vortice-air-door-ad-900-ambient-air-curtain;/tr/urun/vortice-air-door-ad-900-ortam-havali-hava-perdesi-p-vrt-65195;/en/products/vortice-air-door-ad-900-ambient-air-curtain-p-vrt-65195;49;
VRT-65196;Vortice Air Door AD 1200;ambient-air-curtains;vortice;vortice-hava-perdesi;vortice-ad-ortam-havali-hava-perdeleri;vortice-air-door-ad-1200-65196;;vortice-air-door-ad-1200-ortam-havali-hava-perdesi;vortice-air-door-ad-1200-ambient-air-curtain;/tr/urun/vortice-air-door-ad-1200-ortam-havali-hava-perdesi-p-vrt-65196;/en/products/vortice-air-door-ad-1200-ambient-air-curtain-p-vrt-65196;50;
VRT-65197;Vortice Air Door AD 1500;ambient-air-curtains;vortice;vortice-hava-perdesi;vortice-ad-ortam-havali-hava-perdeleri;vortice-air-door-ad-1500-65197;;vortice-air-door-ad-1500-ortam-havali-hava-perdesi;vortice-air-door-ad-1500-ambient-air-curtain;/tr/urun/vortice-air-door-ad-1500-ortam-havali-hava-perdesi-p-vrt-65197;/en/products/vortice-air-door-ad-1500-ambient-air-curtain-p-vrt-65197;50;
VRT-65198;Vortice Air Door AD 2000;ambient-air-curtains;vortice;vortice-hava-perdesi;vortice-ad-ortam-havali-hava-perdeleri;vortice-air-door-ad-2000-65198;;vortice-air-door-ad-2000-ortam-havali-hava-perdesi;vortice-air-door-ad-2000-ambient-air-curtain;/tr/urun/vortice-air-door-ad-2000-ortam-havali-hava-perdesi-p-vrt-65198;/en/products/vortice-air-door-ad-2000-ambient-air-curtain-p-vrt-65198;50;
VRT-CA-IL-4020-ES-RECT;Vortice CA IL 4020 ES RECT;duct-fans;vortice;vortice-vort-commercial-in-line-rectangular;vortice-vort-commercial-in-line-dikdortgen-kanal-fanlari;vortice-ca-il-4020-es-rect;vortice-ca-il-4020-es-rect-16076;vortice-ca-il-4020-es-rect-kanal-tipi-fan-380pa;vortice-ca-il-4020-es-rect-inline-duct-fan-380pa;/tr/urun/vortice-ca-il-4020-es-rect-kanal-tipi-fan-380pa-p-vrt-ca-il-4020-es-rect;/en/products/vortice-ca-il-4020-es-rect-inline-duct-fan-380pa-p-vrt-ca-il-4020-es-rect;47;deger-dustu
